Insurance Type,Zip code,First name,Last name,Date of birth,Gender,Address,City,State,Auto insurance coverage?,Property Type,# units,# unrelated rooomates,# property losses in last 3 years,Phone number,Email address,Fire Sprinkler System?,Central Fire & Burglar Alarm?,Local Fire / Smoke Alarm?,Home Security?,Non Smoking Household?,Local Burglar Alarm?,Unusual hazards?,Dogs that bite?,Run a business from home?,Start date,Personal property worth,Loss of use,Medical payments,Personal liability,Farmers Identity Protection,Deductible
Renters,94086,Ian,Cardenas,06/06/1967,m,1035 Aster Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 279-7410,annabelle@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,300000,N,2500
Renters,94538,Penelope,Carpenter,05/06/1950,m,39600 Fremont Blvd,Fremont,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 560-5720,brielle.miller@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,300000,N,5000
Renters,94115,Autumn,Sanchez,12/1/1973,f,1475 Fillmore St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 255-2288,brielle.miller@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,500000,N,100
Renters,94105,Jackson,Peterson,11/12/1942,f,680 Mission St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(925) 452-7910,annabelle@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,500000,N,100 / 250
Renters,94109,Reese,Barber,12/1/1973,m,1100 Gough St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 502-5355,brielle.miller@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,500000,N,250
Renters,94002,Lilah,Burgess,03/03/1967,m,2515 Carlmont Dr,Belmont,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 474-1750,annabelle@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,500000,N,500
Renters,95050,Tessa,Griffith,06/06/1967,f,444 Saratoga Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 735-9780,joshua@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,500000,N,750
Renters,94501,Xavier,Gallegos,04/05/1941,m,564 Central Ave,Alameda,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 733-4733,caleb.drake@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,500000,N,1000
Renters,94114,Stella,Ryan,03/27/1954,f,3904 17th St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 664-2822,aria.dennis@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,500000,N,1500
Renters,94086,Anastasia,Riley,04/05/1941,m,201 W California Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(510) 215-2850,arabella@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,500000,N,2500
Renters,94085,Aidan,Flowers,03/27/1954,f,330 N Mathilda Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(925) 284-2586,annabelle@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,500000,N,5000
Renters,94107,Ella,Arnold,12/1/1973,f,3 Bayside Village Pl,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 745-3000,aurora.hopkins@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,100000,N,100
Renters,95014,Zoey,Newton,02/04/1961,m,20800 Homestead Rd,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 648-1910,annabelle@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,100000,N,100 / 250
Renters,94108,Clare,Avila,06/06/1967,m,706 Kearny St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 341-9900,arabella@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,100000,N,250
Renters,95035,Ariana,Stokes,12/1/1973,m,440 Dixon Landing Rd,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 492-2180,caleb.drake@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,100000,N,500
Renters,94806,Dillon,Juarez,03/27/1954,f,2490 Lancaster Dr,Richmond,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 333-9956,logan.joseph@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,100000,N,750
Renters,94806,Sienna,Welch,07/31/1966,m,2490 Lancaster Dr,Richmond,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(760) 434-6161,joshua@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,100000,N,1000
Renters,94801,Zackery,Cardenas,11/18/1970,m,400 Harbour Way,Richmond,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 749-0101,aria.dennis@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,100000,N,1500
Renters,94108,Landon,Pierce,02/04/1961,f,47 Kearny St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(866) 849-2126,caleb.drake@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,100000,N,2500
Renters,94578,Landon,Hamilton,03/27/1954,f,4170 Springlake Dr,San Leandro,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(888) 482-3584,greyson.wright@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,100000,N,5000
Renters,94115,Anastasia,Ramsey,11/18/1970,m,1489 Webster St  101,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 460-5241,aria.dennis@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,300000,N,100
Renters,94704,Sebastien,Sherman,11/12/1942,f,2020 Kittredge St,Berkeley,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(510) 886-1055,logan.joseph@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,300000,N,100 / 250
Renters,94110,Jonah,Robbins,06/06/1967,f,3469 18th St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 600-1431,aria.dennis@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,300000,N,250
Renters,95008,Clara,Ruiz,06/06/1967,f,1630 W Campbell Ave,Campbell,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 354-4501,aria.dennis@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,300000,N,500
Renters,94103,Claire,Long,11/18/1970,f,1045 Mission St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(510) 352-5900,caleb.drake@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,300000,N,750
Renters,94404,Conner,Gilbert,07/31/1966,m,900 E Hillsdale Blvd,Foster City,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 591-8906,gabriella@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,300000,N,1000
Renters,94501,Ezra,Gallagher,03/08/1940,f,550 Central Ave  301,Alameda,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 584-0655,gabriella@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,300000,N,1500
Renters,94704,Madelyn,Pena,11/12/1942,f,2020 Kittredge St,Berkeley,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 359-1757,annabelle@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,300000,N,2500
Renters,95050,Logan,Horton,02/04/1961,m,1599 Warburton Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 486-4834,caleb.drake@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,300000,N,5000
Renters,95054,Lydia,Terry,03/08/1940,f,1600 Nantucket Cir,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(510) 886-1055,arabella@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,500000,N,100
Renters,94536,Addison,Curry,11/18/1970,m,38660 Hastings St  109,Fremont,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 998-2012,annabelle@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,500000,N,100 / 250
Renters,94578,Xander,Gibson,07/31/1966,f,4170 Springlake Dr,San Leandro,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 957-5887,arabella@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,500000,N,250
Renters,94132,Naomi,Terry,02/04/1961,m,2633 Ocean Ave,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(510) 793-2535,aria.dennis@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,500000,N,500
Renters,94102,Isla,Robles,11/12/1942,f,1 Polk St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 479-6565,brielle.miller@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,500000,N,750
Renters,94085,Andrew,Sanders,04/05/1941,f,330 N Mathilda Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 282-3083,annabelle@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,500000,N,1000
Renters,94044,Anastasia,Franklin,11/12/1942,f,380 Esplanade Ave,Pacifica,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 456-0700,logan.joseph@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,500000,N,1500
Renters,94501,Sofia,Graham,07/31/1966,m,564 Central Ave,Alameda,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 583-9275,aria.dennis@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,500000,N,2500
Renters,94801,Graeme,Mckinney,04/05/1941,m,400 Harbour Way,Richmond,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(888) 830-9456,joshua@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,500000,N,5000
Renters,94107,Oliver,Cardenas,11/12/1942,m,255 King St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 513-0086,joshua@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,100000,N,100
Renters,94112,Connor,Mcdaniel,03/08/1940,f,1200 Ocean Ave,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(855) 646-0468,joshua@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,100000,N,100 / 250
Renters,95014,Lila,Dennis,04/05/1941,m,5608 Stevens Creek Blvd,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 307-1871,caleb.drake@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,100000,N,250
Renters,94109,Keira,Arnold,04/05/1941,f,1388 Sutter St 11,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 463-5393,caleb.drake@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,100000,N,500
Renters,94806,Jace,Gibbs,02/04/1961,f,2300 Lancaster Dr,Richmond,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 372-8336,aria.dennis@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,100000,N,750
Renters,94132,Lucie,Randall,11/18/1970,m,2633 Ocean Ave,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 496-6300,aurora.hopkins@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,100000,N,1000
Renters,94536,Juliette,Murray,05/06/1950,m,38660 Hastings St  109,Fremont,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 448-8282,brielle.miller@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,100000,N,1500
Renters,94501,Amelia,Stone,11/12/1942,m,564 Central Ave,Alameda,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 981-5780,joshua@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,100000,N,2500
Renters,94015,Graham,Watson,04/05/1941,m,862 Campus Dr,Daly City,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 354-4507,arabella@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,100000,N,5000
Renters,94086,Jane,Higgins,05/06/1950,f,1035 Aster Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(760) 489-9272,caleb.drake@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,300000,N,100
Renters,94107,Isaiah,Murray,03/08/1940,f,1 St Francis Pl,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(888) 271-6704,arabella@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,300000,N,100 / 250
Renters,94109,Adam,Sanders,07/31/1966,m,888 OFarrell St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 528-2129,caleb.drake@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,300000,N,250
Renters,94501,Eloise,Anthony,03/08/1940,m,564 Central Ave,Alameda,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 448-8282,brielle.miller@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,300000,N,500
Renters,95035,Audrey,Berry,03/08/1940,m,440 Dixon Landing Rd,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 293-3888,joshua@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,300000,N,750
Renters,95054,Chase,Martin,03/03/1967,m,1600 Nantucket Cir,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(844) 328-9442,gabriella@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,300000,N,1000
Renters,94549,Addison,Cooper,11/12/1942,f,949 East St,Lafayette,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 216-8947,logan.joseph@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,300000,N,1500
Renters,94158,Nathaniel,Greene,04/05/1941,f,355 Berry St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 648-5349,arabella@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,300000,N,2500
Renters,94015,Ariana,Washington,04/05/1941,f,862 Campus Dr,Daly City,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 463-1116,joshua@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,300000,N,5000
Renters,94114,Emilia,Davenport,03/03/1967,m,3904 17th St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 565-9960,gabriella@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,500000,N,100
Renters,94107,Aron,Greene,12/1/1973,f,3 Bayside Village Pl,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 295-1360,caleb.drake@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,500000,N,100 / 250
Renters,94553,Ariana,Curtis,03/08/1940,f,486 Morello Ave,Martinez,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(925) 735-3047,logan.joseph@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,500000,N,250
Renters,94103,Eden,Vasquez,11/12/1942,m,1045 Mission St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 733-4733,gabriella@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,500000,N,500
Renters,94111,Xavier,Jacobs,11/18/1970,m,460 Davis Ct,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(510) 240-9405,brielle.miller@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,500000,N,750
Renters,94109,Levi,Estrada,05/06/1950,f,1609 Franklin St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 512-2708,brielle.miller@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,500000,N,1000
Renters,94109,Emilia,Joseph,02/04/1961,m,952 Sutter St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 559-9571,logan.joseph@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,500000,N,1500
Renters,94133,Josephine,Pham,11/18/1970,m,2211 Stockton St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 552-9443,logan.joseph@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,500000,N,2500
Renters,94080,Dominick,Murphy,11/12/1942,f,101 McLellan Drive,South San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 570-5040,logan.joseph@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,500000,N,5000
Renters,94109,Chase,Bradley,02/04/1961,m,1388 Sutter St 11,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(831) 449-1800,brielle.miller@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,100000,N,100
Renters,94086,Zachary,Erickson,02/04/1961,m,201 W California Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 688-2085,joshua@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,100000,N,100 / 250
Renters,94112,Hazel,Pope,04/05/1941,f,1200 Ocean Ave,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 781-9000,caleb.drake@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,100000,N,250
Renters,94085,Savannah,Wood,11/18/1970,f,355 N Wolfe Rd,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 244-0900,logan.joseph@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,100000,N,500
Renters,94109,Holden,Peters,11/18/1970,f,1100 Gough St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 664-2724,gabriella@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,100000,N,750
Renters,94544,Vivienne,Russell,11/12/1942,f,605 Orchard Ave,Hayward,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 440-1155,aurora.hopkins@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,100000,N,1000
Renters,94806,Gideon,Arnold,07/31/1966,f,2490 Lancaster Dr,Richmond,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 341-9900,joshua@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,100000,N,1500
Renters,94538,Arianna,Gordon,05/06/1950,m,39600 Fremont Blvd,Fremont,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 583-8084,greyson.wright@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,100000,N,2500
Renters,94107,Elliott,Cunningham,11/12/1942,m,2235 3rd St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 738-8121,greyson.wright@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,100000,N,5000
Renters,94544,Jasper,Nguyen,03/27/1954,f,575 Berry Ave,Hayward,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 341-6700,arabella@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,300000,N,100
Renters,94404,Micah,Baldwin,04/05/1941,m,808 Comet Dr,Foster City,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 565-0311,aurora.hopkins@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,300000,N,100 / 250
Renters,94105,Zackery,Mcguire,12/1/1973,f,388 Beale Street,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 756-1405,greyson.wright@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,300000,N,250
Renters,94109,Jakob,Wong,04/05/1941,f,1560 Van Ness Ave,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 592-3139,annabelle@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,300000,N,500
Renters,94806,Adalyn,Chen,03/08/1940,f,2490 Lancaster Dr,Richmond,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(925) 934-1117,annabelle@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,300000,N,750
Renters,94014,Ezra,Burke,03/27/1954,m,415 A St 101,Daly City,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 216-8945,annabelle@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,300000,N,1000
Renters,94025,Lydia,Freeman,03/08/1940,f,350 Sharon Park Dr,Menlo Park,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 883-9600,greyson.wright@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,300000,N,1500
Renters,94123,Luke,Contreras,04/05/1941,f,1550 Bay St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 245-6710,greyson.wright@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,300000,N,2500
Renters,94501,Isla,Hammond,04/05/1941,m,550 Central Ave  301,Alameda,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 457-5161,arabella@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,300000,N,5000
Renters,94115,Evangeline,Wong,02/04/1961,m,1489 Webster St  101,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 447-3000,gabriella@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,500000,N,100
Renters,94107,Jack,Soto,12/1/1973,m,3 Bayside Village Pl,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 505-2504,caleb.drake@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,500000,N,100 / 250
Renters,94115,Oliver,Hardy,03/27/1954,m,1489 Webster St  101,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 823-0730,annabelle@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,500000,N,250
Renters,94402,Lucy,Guerra,07/31/1966,m,10 De Sabla Rd,San Mateo,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 956-8858,joshua@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,500000,N,500
Renters,94080,Archer,Stone,06/06/1967,f,852 Antoinette Ln,South San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(831) 384-7159,arabella@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,500000,N,750
Renters,94109,Aaron,Sandoval,05/06/1950,m,1560 Van Ness Ave,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(925) 452-7910,joshua@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,500000,N,1000
Renters,94114,Brielle,Ferguson,07/31/1966,m,4058 17th St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 457-5161,caleb.drake@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,500000,N,1500
Renters,94102,Juliette,Mendoza,03/08/1940,m,1 Polk St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 298-9988,arabella@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,500000,N,2500
Renters,95035,Silas,Serrano,03/03/1967,f,440 Dixon Landing Rd,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 745-3716,greyson.wright@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,500000,N,5000
Renters,95014,Alexandra,Farmer,11/12/1942,f,20800 Homestead Rd,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(866) 270-9902,brielle.miller@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,2000,100000,N,100
Renters,94520,Eloise,Mitchell,04/05/1941,m,1491 Detroit Ave,Concord,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 821-7280,annabelle@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,2000,100000,N,100 / 250
Renters,94044,Vivien,Larsen,04/05/1941,f,380 Esplanade Ave,Pacifica,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 502-5355,gabriella@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,2000,100000,N,250
Renters,94549,Jase,Nicholson,12/1/1973,f,1076 Carol Ln,Lafayette,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 354-4501,aria.dennis@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,2000,100000,N,500
Renters,94109,Harrison,Hunter,04/05/1941,f,952 Sutter St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(760) 434-6161,greyson.wright@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,2000,100000,N,750
Renters,94109,Khloe,Graves,11/12/1942,f,1388 Sutter St 11,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 653-5931,aria.dennis@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,2000,100000,N,1000
